Gene	IM-day2	Day2-day4	Day4-day8
AT3G56408	0	-1.81991	0
AT3G57040	0	1.82901	-2.3074
AT3G58350	0	2.02018	0
AT3G58990	0	3.41839	0
AT3G59220	0	2.60245	27.11026
AT3G59270	0	-1.95592	-8.63454
AT3G59880	0	-4.87597	0
AT3G61117	0	-2.00545	-5.41621
AT3G61890	0	2.22225666666667	2.97707666666667
AT3G61970	0	4.96080666666667	0
AT3G62280	0	-1.87784	0
AT3G62780	0	-2.33399	0
AT3G63300	0	2.1219	0
AT4G00180	0	2.11162	0
AT4G00330	0	-1.942975	2.28585
AT4G00350	0	2.48986	0
AT4G00670	0	1.81578	0
AT4G00955	0	-2.03481	0
AT4G01250	0	-2.02587	0
AT4G01540	0	-1.80689	0
AT4G01950	0	-2.01556	3.46782
AT4G02300	0	2.06505	0
AT4G02780	0	2.66589	0
AT4G03450	0	-2.08826	0
AT4G03460	0	-2.30122	0
AT4G05320	0	-2.30754	2.13624
AT4G07675	0	-1.94818	0
AT4G08870	0	1.98171	10.4243733333333
AT4G09350	0	1.85545	0
AT4G09500	0	2.5193	0
AT4G09570	0	-1.92069666666667	0
AT4G09770	0	-2.5892	0
AT4G09820	0	2.44922	0
AT4G09950	0	2.25868	0
AT4G10560	0	2.95438	0
AT4G11211	0	1.86005	0
AT4G11310	0	2.14783	0
AT4G11840	0	-1.86592	0
AT4G12030	0	4.80533	0
AT4G12480	0	3.81266	3.08488
AT4G12580	0	1.84152	5.57433
AT4G12690	0	1.8219	0
AT4G12970	0	1.8116	0
AT4G13494	0	1.80804	0
AT4G13495	0	1.8382	0
AT4G13575	0	2.13174	0
AT4G14020	0	2.97525	0
AT4G14410	0	2.78969	0
AT4G14580	0	-3.9577	0
AT4G14690	0	-2.02603	0
AT4G15200	0	3.27565	4.22386
AT4G15450	0	1.85298	0
AT4G15620	0	1.90334	1.97557
AT4G15970	0	2.27798	0
AT4G16015	0	1.96697	0
AT4G16270	0	49.45384	2.69114
AT4G16540	0	2.43887	5.21986
AT4G16550	0	4.50538	0
AT4G16640	0	2.26682	0
AT4G16750	0	1.89071666666667	0
AT4G17090	0	2.15991	2.82015
AT4G17220	0	2.54537	0
AT4G17260	0	-2.23619	0
AT4G17710	0	-1.8368	-1.86503
AT4G17920	0	2.8256	0
AT4G18010	0	-2.69094	10.66937
AT4G18390	0	2.19228333333333	0
AT4G18930	0	2.58925	0
AT4G18970	0	2.36413	0
AT4G19170	0	2.06681	0
AT4G19230	0	1.96751	0
AT4G19380	0	7.26052	4.91833
AT4G20140	0	-1.96201	3.02285
AT4G21200	0	4.06358	2.37787
AT4G21366	0	-1.98263	0
AT4G21380	0	-2.07072	0
AT4G21630	0	2.61563	0
AT4G21640	0	1.91186	0
AT4G21650	0	2.74758	0
AT4G22230	0	6.87287	0
AT4G22235	0	1.99802	0
AT4G22485	0	-2.72463	0
AT4G22490	0	-1.82386	-4.93202
AT4G22513	0	-6.31362	0
AT4G22517	0	-4.16134	0
AT4G23010	0	-1.84869	2.40189
AT4G23100	0	-3.28944	0
AT4G23190	0	-2.0184	2.08642
AT4G23310	0	-3.20456	0
AT4G23470	0	-1.87307	0
AT4G23600	0	7.01951	7.30978
AT4G23680	0	5.22663	5.62759
AT4G23870	0	2.32408	-2.51154
AT4G24110	0	-2.12424	0
AT4G24150	0	3.56693666666667	0
AT4G24570	0	-2.55425	0
AT4G24780	0	1.8012	-1.95585
AT4G25010	0	-5.3093	0
AT4G25070	0	-2.61942	0
AT4G25490	0	2.51834	2.76782
AT4G25750	0	-2.15261	-3.01414
AT4G25760	0	2.16892	-2.00132
AT4G25850	0	1.83276	4.85677
AT4G26050	0	-2.04527	0
AT4G27330	0	17.6158066666667	8.13359333333333
AT4G27570	0	1.87759	0
AT4G27710	0	2.07371	0
AT4G27860	0	1.86858	3.04076
AT4G28250	0	1.87161	-1.81539
AT4G28340	0	1.85056	0
AT4G28485	0	-5.14669	0
AT4G29110	0	1.8478	0
AT4G29690	0	-3.32262	6.92885
AT4G29710	0	1.9178	2.32313
AT4G29900	0	-2.17393	0
AT4G30470	0	-1.89507	1.88902
AT4G30640	0	-1.87849	0
AT4G31330	0	3.09722	0
AT4G31630	0	-2.09645	-5.8582
AT4G31805	0	1.97802	0
AT4G32460	0	2.05336	0
AT4G32990	0	3.34473	0
AT4G34710	0	-1.83792	4.85437
AT4G34760	0	2.22486	-2.15162
AT4G34900	0	2.58569	0
AT4G36090	0	-1.895485	0
AT4G36620	0	1.858205	0
AT4G37270	0	-2.01072	0
AT4G37310	0	-2.00935	0
AT4G37445	0	1.82105	0
AT4G37480	0	1.93237	0
AT4G37670	0	-1.84282	0
AT4G37970	0	2.10814	0
AT4G38810	0	2.17331	1.991925
AT4G38830	0	3.60971	-2.53204
AT4G38850	0	2.98633	0
AT4G38860	0	3.44378	0
AT4G39000	0	3.53487	0
AT4G39700	0	2.54994	1.8801
AT5G01075	0	2.03887	0
AT5G01225	0	1.92335	0
AT5G01490	0	-2.25236	0
AT5G01600	0	2.41731	3.09473
AT5G01610	0	1.9473	0
AT5G01849	0	3.70331	0
AT5G02540	0	-1.85085	-5.6218
AT5G02900	0	2.65942	0
AT5G03090	0	4.98638	3.59658
AT5G03510	0	1.85457	0
AT5G03795	0	1.95322	0
AT5G04390	0	-2.51179	7.58557
AT5G04530	0	2.10326	0
AT5G04680	0	1.86072	0
AT5G04690	0	1.91436	0
AT5G04700	0	1.95122	0
AT5G04890	0	1.95751	0
AT5G05220	0	2.91479	8.65117
AT5G05440	0	-1.94576	0
AT5G06080	0	-2.65366	0
AT5G06790	0	3.80821	0
AT5G07040	0	1.98693	0
AT5G07110	0	2.04703	3.41956
AT5G07200	0	4.06986	2.06943
AT5G07260	0	4.49167	0
AT5G07820	0	1.86409	0
AT5G08260	0	3.40219	3.19052
AT5G08391	0	1.85555	0
AT5G09470	0	-2.34818	0
AT5G09990	0	2.5072	4.94264
AT5G10660	0	3.31078	0
AT5G10830	0	-1.91486	0
AT5G10930	0	1.88003	0
AT5G10946	0	2.56227	0
AT5G11060	0	1.92289333333333	1.92037333333333
AT5G11620	0	2.02962	0
AT5G11970	0	-2.28319	0
AT5G12880	0	-4.54657	0
AT5G13180	0	-1.83734	3.74292666666667
AT5G13490	0	-2.31193	3.48042
AT5G13880	0	1.81257	0
AT5G14010	0	5.08401666666667	2.80757333333333
AT5G14180	0	1.92892	63.40991
AT5G14360	0	1.85737	3.02764
AT5G14470	0	-1.97624	2.66655
AT5G14560	0	-3.08446	0
AT5G16030	0	4.33318	0
AT5G16080	0	-2.92351	0
AT5G16230	0	-1.84766	4.25667
AT5G16240	0	3.15084	5.20598
AT5G16600	0	2.78830666666667	1.84335
AT5G17260	0	1.88343	0
AT5G17340	0	1.87582	3.1246
AT5G17830	0	2.60142	0
AT5G18130	0	1.96667	3.052165
AT5G18850	0	1.96383	1.90965
AT5G19340	0	2.13304	0
AT5G19650	0	-1.91475	-2.45323
AT5G20550	0	-2.29667	0
AT5G20670	0	3.78711	2.00357
AT5G20870	0	1.83132	0
AT5G20970	0	1.90195	0
AT5G22460	0	-2.31447	0
AT5G22930	0	2.16438	0
AT5G23010	0	6.29063	0
AT5G23750	0	1.86481	0
AT5G23820	0	1.81075	2.28217
AT5G24090	0	2.6463	2.99785
AT5G24318	0	1.81714	0
AT5G24770	0	2.1986	0
AT5G24920	0	2.46924	3.98947
AT5G25370	0	1.84495	0
AT5G25840	0	3.15906	0
AT5G26190	0	2.14249	0
AT5G26290	0	4.83928	5.02364
AT5G26690	0	-2.9787	0
AT5G27350	0	2.50306	5.82108
AT5G28000	0	3.24079	-2.13708
AT5G28010	0	2.47864	-1.83334
AT5G28020	0	3.77974	0
AT5G28030	0	2.08681	0
AT5G28380	0	-2.06296	0
AT5G36910	0	2.06652	0
AT5G37180	0	1.83995	0
AT5G37420	0	-2.23806	0
AT5G38120	0	1.98738	3.05331
AT5G38200	0	-3.23246	11.07714
AT5G38290	0	2.20135	0
AT5G38770	0	2.22959	0
AT5G38940	0	-4.26765	0
AT5G38990	0	-1.89773	0
AT5G39000	0	-1.954785	0
AT5G39471	0	2.1186	0
AT5G39473	0	2.5453	0
AT5G39860	0	3.09481333333333	0
AT5G41030	0	1.91111	0
AT5G41050	0	3.04325	0
AT5G41610	0	-2.45142	0
AT5G42800	0	2.46499	-2.24573
AT5G43150	0	1.80806	0
AT5G43380	0	-1.94736	0
AT5G43840	0	2.69195	3.779365
AT5G44350	0	-2.08771	0
AT5G44460	0	-3.23527	0
AT5G44480	0	-6.8803	5.81231
AT5G44610	0	-1.9413	0
AT5G44680	0	2.42837	0
AT5G44700	0	-2.27195666666667	0
AT5G44820	0	-2.10926	0
AT5G45110	0	-2.12664	0
AT5G45520	0	2.03664	0
AT5G45920	0	2.31543	2.06274
AT5G46230	0	-2.30642	0
AT5G46530	0	2.02247	0
AT5G47350	0	2.90794	0
AT5G47610	0	2.5949	2.04593
AT5G48490	0	2.06103	0
AT5G49170	0	2.14099	0
AT5G50090	0	1.9772	0
AT5G50130	0	1.90212	1.87202
AT5G51500	0	3.01095	-2.7341
AT5G51920	0	1.90228	0
AT5G53210	0	1.81790333333333	2.07757333333333
AT5G53230	0	-1.82077	2.1126
AT5G53710	0	4.74567	3.39496
AT5G54610	0	-2.03803	0
AT5G54770	0	1.81076	0
AT5G55090	0	2.53927666666667	3.882395
AT5G55170	0	-1.8049	0
AT5G55450	0	-4.68141	-2.20137
AT5G55680	0	1.84127	0
AT5G55720	0	2.7944	31.43967
AT5G56510	0	-2.04369	0
AT5G56720	0	2.2844	0
AT5G57035	0	-1.828	0
AT5G57180	0	1.80972	0
AT5G57540	0	-3.01188	2.48173
AT5G57780	0	1.93975	0
AT5G57887	0	2.30182	2.31571
AT5G58360	0	3.91133	0
AT5G59080	0	1.92338	8.72697
AT5G59260	0	3.21974	2.03066
AT5G59490	0	-3.16039	5.04167
AT5G59570	0	-1.98627333333333	0
AT5G60142	0	3.21335	2.91225
AT5G60260	0	-1.96358	0
AT5G60790	0	-2.21927	0
AT5G60880	0	2.8842	0
AT5G60890	0	2.11021	3.61275666666667
AT5G61280	0	1.94915	0
AT5G61350	0	2.2202	0
AT5G61420	0	1.96426	0
AT5G62100	0	3.17878	0
AT5G62250	0	2.10976	0
AT5G63087	0	2.81057	0
AT5G64250	0	-1.80842	2.01897
AT5G65030	0	1.91172	0
AT5G65340	0	-3.14913	0
AT5G65500	0	-2.03526333333333	0
AT5G65530	0	2.59226333333333	0
AT5G65590	0	2.81963	0
AT5G66080	0	3.22475	2.01311
AT5G66675	0	-2.08589	0
AT5G66890	0	-4.17165	0
AT5G67460	0	-1.95853	0
AT5G67550	0	1.91355	0
AT1G01060	0	0	-2.05903666666667
AT1G01110	0	0	-1.91991
AT1G01180	0	0	-2.27979
AT1G01225	0	0	-1.84016
AT1G01355	0	0	5.15514
AT1G01470	0	0	7.71447
AT1G01690	0	0	-1.81515
AT1G01760	0	0	-1.98011
AT1G02070	0	0	-2.66048
AT1G02074	0	0	-1.9678
AT1G02470	0	0	3.0396
AT1G02490	0	0	-2.62275
AT1G02580	0	0	2.76932
AT1G02620	0	0	2.50788
AT1G02630	0	0	-5.31078
AT1G02660	0	0	2.02163
AT1G02670	0	0	-2.09225
AT1G02730	0	0	-1.91183
AT1G02820	0	0	2.4676
AT1G03090	0	0	5.70318
AT1G03495	0	0	-2.40273
AT1G03580	0	0	6.34907
AT1G03746	0	0	-1.9789
AT1G03770	0	0	-1.80477
AT1G03780	0	0	-2.734985
AT1G03790	0	0	8.10084
AT1G04030	0	0	-2.26154
AT1G04120	0	0	2.73881
AT1G04150	0	0	-3.5515
AT1G04160	0	0	-1.81365
AT1G04250	0	0	-1.90228333333333
AT1G04330	0	0	-2.76604
AT1G04425	0	0	-2.20767
AT1G04580	0	0	7.23979
AT1G04600	0	0	-2.40695
AT1G04645	0	0	10.25261
AT1G04760	0	0	-1.93178
AT1G04880	0	0	-3.54351666666667
AT1G04920	0	0	2.20538
AT1G05100	0	0	4.06082666666667
AT1G05220	0	0	-2.5671
AT1G05340	0	0	5.02095
AT1G05550	0	0	2.42868
AT1G05630	0	0	-2.08281
AT1G05820	0	0	-1.928465
AT1G06080	0	0	-2.24356
AT1G06140	0	0	-1.87435
AT1G06310	0	0	-3.09144
AT1G06320	0	0	-1.98429
AT1G06330	0	0	2.40319
AT1G06475	0	0	-2.33808
AT1G06660	0	0	-2.07391
AT1G07040	0	0	2.97725
AT1G07260	0	0	-1.81708
AT1G07485	0	0	-2.49065
AT1G07490	0	0	-2.27513
AT1G07590	0	0	2.41913
AT1G07600	0	0	9.72526
AT1G07610	0	0	7.07143
AT1G07650	0	0	1.81686
AT1G07745	0	0	-1.89496
AT1G07750	0	0	1.82198
AT1G07860	0	0	4.60759
AT1G07890	0	0	-1.84234
AT1G07985	0	0	8.28553
AT1G08230	0	0	3.08269
AT1G08260	0	0	-1.86172
AT1G08310	0	0	4.11252
AT1G08560	0	0	-1.85506
AT1G08680	0	0	3.05858
AT1G08800	0	0	2.46971
AT1G08890	0	0	2.29817
AT1G08920	0	0	2.65966
AT1G09080	0	0	7.10833
AT1G09157	0	0	4.48051
AT1G09176	0	0	3.06996
AT1G09210	0	0	2.77111
AT1G09310	0	0	1.82538
AT1G09380	0	0	7.6357
AT1G09450	0	0	-2.07937
AT1G09500	0	0	4.08718666666667
AT1G09510	0	0	2.65488
AT1G09600	0	0	-1.90913
AT1G10370	0	0	3.08172
AT1G10520	0	0	-1.83326
AT1G10550	0	0	13.74105
AT1G10560	0	0	2.57039
AT1G10586	0	0	5.77383
AT1G10682	0	0	-1.88824
AT1G10750	0	0	-1.90878
AT1G10780	0	0	-1.84723
AT1G10790	0	0	-2.09212
AT1G11080	0	0	-4.12625
AT1G11100	0	0	-1.85961
AT1G11160	0	0	-2.41412
AT1G11220	0	0	-1.94232
AT1G11340	0	0	2.86005
AT1G11730	0	0	-1.86728
AT1G11850	0	0	4.78036
AT1G11950	0	0	-1.83831
AT1G12080	0	0	5.05736
AT1G12100	0	0	-2.61707
AT1G12110	0	0	-3.15133
AT1G12150	0	0	11.41523
AT1G12240	0	0	1.9427
AT1G12370	0	0	-2.02488
AT1G12540	0	0	5.2171
AT1G12805	0	0	-13.35858
AT1G12880	0	0	-2.04356
AT1G13390	0	0	2.79696
AT1G13800	0	0	-2.02907
AT1G13970	0	0	-3.59488
AT1G14420	0	0	4.55698
AT1G14520	0	0	7.17689
AT1G14750	0	0	-1.92384
AT1G14770	0	0	-1.94977
AT1G14780	0	0	7.30894
AT1G15040	0	0	19.79143
AT1G15080	0	0	-2.33571
AT1G15320	0	0	-2.56843
AT1G15330	0	0	2.52156
AT1G15385	0	0	3.24977
AT1G15580	0	0	2.44395
AT1G15960	0	0	-2.7979
AT1G16060	0	0	2.035955
AT1G16070	0	0	-2.53007666666667
AT1G16330	0	0	-2.13164
AT1G16510	0	0	-2.49414
AT1G16630	0	0	-2.02579
AT1G16890	0	0	-1.94008
AT1G16910	0	0	2.84638
AT1G16950	0	0	3.58379
AT1G17020	0	0	13.09129
AT1G17950	0	0	2.71606
AT1G18140	0	0	1.81648
AT1G18250	0	0	-2.08914
AT1G18370	0	0	-2.0067
AT1G18400	0	0	-1.90495
AT1G18410	0	0	-2.37544
AT1G18486	0	0	1.90063
AT1G18590	0	0	6.78695
AT1G18860	0	0	3.15807
AT1G18990	0	0	2.03935
AT1G19010	0	0	-1.90398
AT1G19025	0	0	1.86097
AT1G19160	0	0	11.24046
AT1G19200	0	0	2.63438
AT1G19210	0	0	4.51961666666667
AT1G19530	0	0	4.36732
AT1G19550	0	0	2.48324
AT1G19570	0	0	4.12167
AT1G19620	0	0	6.13504
AT1G19630	0	0	-2.12689
AT1G19690	0	0	-1.96558
AT1G19780	0	0	-2.4472
AT1G19790	0	0	-2.29625
AT1G19835	0	0	1.81065
AT1G19840	0	0	-1.95054
AT1G19940	0	0	2.05537
AT1G19950	0	0	-1.9154
AT1G20060	0	0	-2.08713
AT1G20070	0	0	9.79064
AT1G20180	0	0	2.79196
AT1G20440	0	0	9.84042
AT1G20490	0	0	5.81192
AT1G20610	0	0	-1.88053
AT1G20640	0	0	-2.37579
AT1G20740	0	0	2.96213
AT1G20900	0	0	4.77154
AT1G20970	0	0	1.82977
AT1G21140	0	0	-5.58854
AT1G21510	0	0	-1.96222
AT1G21600	0	0	1.83642
AT1G21670	0	0	3.82057
AT1G21810	0	0	-1.86266
AT1G21900	0	0	1.8737
AT1G21940	0	0	2.20141
AT1G22015	0	0	9.49852
AT1G22160	0	0	-2.28427
AT1G22350	0	0	3.28334
AT1G22490	0	0	-2.36688
AT1G22570	0	0	2.52789
AT1G22590	0	0	-2.62236
AT1G22650	0	0	-1.99212
AT1G22882	0	0	1.85556
AT1G23000	0	0	-2.35063
AT1G23149	0	0	2.43975
AT1G23340	0	0	-1.81033
AT1G23380	0	0	-1.89941
AT1G23410	0	0	-2.15991
AT1G23440	0	0	2.33048
AT1G23540	0	0	-2.04185
AT1G23590	0	0	3.94391
AT1G23800	0	0	1.92632
AT1G24400	0	0	3.00496
AT1G24575	0	0	-1.99039
AT1G24590	0	0	-7.05455333333333
AT1G24600	0	0	2.34098
AT1G25055	0	0	2.66723
AT1G25340	0	0	2.46384
AT1G25460	0	0	2.54832
AT1G26208	0	0	-1.897165
AT1G26310	0	0	-2.15272666666667
AT1G26450	0	0	2.30291
AT1G26560	0	0	3.09257
AT1G26590	0	0	2.23888
AT1G26760	0	0	-2.08142
AT1G26762	0	0	7.1796
AT1G26770	0	0	4.666675
AT1G26920	0	0	3.59711
AT1G26945	0	0	2.69633
AT1G27100	0	0	2.71084
AT1G27170	0	0	-2.69384
AT1G27300	0	0	1.97804
AT1G27540	0	0	2.07733
AT1G27560	0	0	4.30393
AT1G27580	0	0	1.96489
AT1G27710	0	0	12.85814
AT1G27921	0	0	-1.83805
AT1G27990	0	0	2.97657
AT1G28010	0	0	4.35721
AT1G28160	0	0	3.3007
AT1G28230	0	0	2.11486
AT1G28290	0	0	-1.98365
AT1G28375	0	0	8.27583
AT1G28695	0	0	4.50881
AT1G29195	0	0	4.33261
AT1G29230	0	0	4.29679
AT1G29540	0	0	5.16213
AT1G29630	0	0	-1.87987
AT1G29680	0	0	3.68914
AT1G30160	0	0	3.11174
AT1G30650	0	0	1.99148
AT1G30750	0	0	2.50664
AT1G30814	0	0	3.35388
AT1G30860	0	0	6.94583
AT1G30950	0	0	-1.8933
AT1G31140	0	0	-2.02033333333333
AT1G31300	0	0	-1.97575
AT1G31310	0	0	-2.27365
AT1G31320	0	0	-2.02886333333333
AT1G31335	0	0	-1.80591
AT1G31350	0	0	-1.91899
AT1G31750	0	0	-1.94478
AT1G31760	0	0	-2.26318
AT1G31770	0	0	1.93955
AT1G31820	0	0	6.80632
AT1G32570	0	0	-1.94932
AT1G32780	0	0	5.34882
AT1G32790	0	0	3.90997
AT1G32940	0	0	3.00543
AT1G32950	0	0	4.57303
AT1G32970	0	0	3.07819
AT1G33055	0	0	-2.54855
AT1G33260	0	0	-1.85049
AT1G33415	0	0	2.83927
AT1G33430	0	0	2.88039
AT1G33500	0	0	-1.82025
AT1G33615	0	0	-2.0135
AT1G33720	0	0	2.68057
AT1G34110	0	0	-1.85836
AT1G34315	0	0	2.04793
AT1G34355	0	0	-1.96386
AT1G34580	0	0	4.57794
AT1G34770	0	0	-1.89001
AT1G35140	0	0	21.68193
AT1G35530	0	0	-1.92509
AT1G35560	0	0	-2.144935
AT1G35830	0	0	-2.08449
AT1G36180	0	0	-1.86559
AT1G36940	0	0	-4.07852
AT1G41830	0	0	2.16633
AT1G43910	0	0	2.06935
AT1G44090	0	0	5.8364
AT1G44790	0	0	1.85048
AT1G44970	0	0	28.74111
AT1G45040	0	0	-2.56781
AT1G45191	0	0	4.42761
AT1G45616	0	0	2.07458
AT1G46768	0	0	3.75439
AT1G47128	0	0	3.58264
AT1G47280	0	0	-2.45153
AT1G47485	0	0	-4.04842
AT1G47510	0	0	34.98615
AT1G47760	0	0	-1.96363
AT1G47770	0	0	-1.91329
AT1G48000	0	0	15.9895466666667
AT1G48360	0	0	-1.88845
AT1G48405	0	0	2.40364
AT1G48470	0	0	13.00987
AT1G48500	0	0	-2.35778
AT1G48510	0	0	6.54182
AT1G48600	0	0	-2.34565
AT1G48742	0	0	3.50867
AT1G48745	0	0	1.84689
AT1G48750	0	0	1.83473
AT1G49330	0	0	4.17909
AT1G49475	0	0	-3.63309
AT1G49500	0	0	18.42282
AT1G49520	0	0	1.85277
AT1G49740	0	0	4.61044
AT1G49860	0	0	-3.18686
AT1G49870	0	0	-2.39847
AT1G49940	0	0	-2.02057
AT1G49952	0	0	-2.39193
AT1G50240	0	0	-1.89622
AT1G50490	0	0	-1.95085
AT1G50590	0	0	5.08177
AT1G50610	0	0	2.470275
AT1G50700	0	0	-1.88298
AT1G50750	0	0	-1.99353
AT1G51090	0	0	3.16018
AT1G51340	0	0	-2.56337
AT1G51405	0	0	-2.29014
AT1G51440	0	0	3.23685
AT1G51538	0	0	-1.87563
AT1G51780	0	0	33.23827
AT1G51805	0	0	4.08598333333333
AT1G51830	0	0	2.54163
AT1G52250	0	0	-1.86802
AT1G52410	0	0	5.27223
AT1G52680	0	0	2.80114
AT1G52827	0	0	3.43444
AT1G52830	0	0	3.92223
AT1G52855	0	0	3.3474
AT1G52900	0	0	6.49919
AT1G53140	0	0	-1.83749
AT1G53230	0	0	1.81401
AT1G53470	0	0	2.28096
AT1G53490	0	0	-1.80403
AT1G53540	0	0	4.03708
AT1G53560	0	0	2.27089
AT1G53660	0	0	-1.91
AT1G53790	0	0	2.958945
AT1G53860	0	0	-1.87841
AT1G53870	0	0	5.8143
AT1G54000	0	0	3.06577
AT1G54020	0	0	3.72988
AT1G54030	0	0	1.95523
AT1G54095	0	0	2.67394
AT1G54280	0	0	2.82653
AT1G54330	0	0	-1.96818
AT1G54385	0	0	-1.84099
AT1G54410	0	0	-1.99562
AT1G54570	0	0	1.97092
AT1G54890	0	0	2.87341
AT1G54930	0	0	-2.84127
AT1G54960	0	0	-1.84385
AT1G55010	0	0	2.01981
AT1G55020	0	0	1.80102
AT1G55110	0	0	1.97505333333333
AT1G55200	0	0	-2.36982
AT1G55210	0	0	1.84336
AT1G55330	0	0	2.13947
AT1G55610	0	0	-2.15701666666667
AT1G55740	0	0	2.93647
AT1G56510	0	0	5.21379
AT1G56580	0	0	2.15436
AT1G56670	0	0	-1.8475
AT1G56680	0	0	5.15281
AT1G57820	0	0	-2.61599
AT1G57980	0	0	3.62465
AT1G58310	0	0	-4.2794
AT1G58360	0	0	1.85102
AT1G58430	0	0	75.3392
AT1G58520	0	0	1.82052
AT1G59530	0	0	5.80600666666667
AT1G59540	0	0	-2.00079
AT1G59650	0	0	3.04087
AT1G59730	0	0	-2.10019
AT1G59840	0	0	-2.07645
AT1G60080	0	0	2.7682
AT1G60190	0	0	11.14183
AT1G60250	0	0	-2.02669
AT1G60390	0	0	-2.08488
AT1G60450	0	0	-3.55392
AT1G60540	0	0	-3.66212
AT1G60700	0	0	-1.83828
AT1G60750	0	0	2.94775
AT1G61120	0	0	3.59781
AT1G61255	0	0	2.31737
AT1G61260	0	0	-1.9141
AT1G61320	0	0	1.81771
AT1G61330	0	0	2.8998
AT1G61410	0	0	-2.29075
AT1G61450	0	0	-2.32997
AT1G61590	0	0	4.61186
AT1G61610	0	0	2.08356333333333
AT1G61820	0	0	2.327135
AT1G61890	0	0	3.68625
AT1G62360	0	0	-2.09536
AT1G62380	0	0	3.68875
AT1G62420	0	0	52.87012
AT1G62560	0	0	2.22938
AT1G62760	0	0	7.66139
AT1G62840	0	0	3.89436
AT1G62940	0	0	5.79366
AT1G63040	0	0	7.06756
AT1G63100	0	0	-2.36488666666667
AT1G63300	0	0	-1.89261
AT1G63360	0	0	1.96478
AT1G63420	0	0	1.85088
AT1G63640	0	0	-2.08106
AT1G63750	0	0	2.05373
AT1G63930	0	0	2.69786
AT1G63940	0	0	2.38182
AT1G63950	0	0	5.42025
AT1G64010	0	0	1.94951
AT1G64060	0	0	1.88126
AT1G64170	0	0	-2.24585
AT1G64195	0	0	35.16509
AT1G64200	0	0	2.29084
AT1G64255	0	0	-1.91844
AT1G64380	0	0	1.90799666666667
AT1G64618	0	0	-2.22579
AT1G64625	0	0	-2.16508333333333
AT1G64990	0	0	-1.82246
AT1G65110	0	0	-1.87476
AT1G65180	0	0	-1.84737
AT1G65200	0	0	-1.87631
AT1G65240	0	0	2.19877
AT1G65310	0	0	11.31547
AT1G65445	0	0	9.76877
AT1G65450	0	0	34.77932
AT1G65610	0	0	2.16877
AT1G65710	0	0	-1.97098
AT1G65810	0	0	-2.2277
AT1G65970	0	0	31.03891
AT1G66040	0	0	-2.10116
AT1G66050	0	0	-2.31363
AT1G66140	0	0	-2.04971
AT1G66200	0	0	-1.93367
AT1G66250	0	0	-2.29564
AT1G66380	0	0	3.954135
AT1G66500	0	0	1.90759
AT1G66560	0	0	2.65666
AT1G66570	0	0	7.66835
AT1G66610	0	0	-2.66648
AT1G66620	0	0	-1.99167
AT1G66650	0	0	-2.28081
AT1G66730	0	0	-2.25657
AT1G66760	0	0	5.54009
AT1G66780	0	0	5.41969
AT1G66910	0	0	2.03572
AT1G66940	0	0	-3.13801
AT1G67070	0	0	8.4615
AT1G67195	0	0	2.51314
AT1G67600	0	0	2.03565
AT1G67780	0	0	-2.71839
AT1G67856	0	0	2.38044
AT1G67860	0	0	-2.48134
AT1G67865	0	0	-1.89522
AT1G67870	0	0	-2.06946
AT1G68120	0	0	-1.87898333333333
AT1G68170	0	0	-4.67574
AT1G68290	0	0	9.149
AT1G68430	0	0	-1.80123
AT1G68440	0	0	2.70594
AT1G68460	0	0	-1.93067
AT1G68570	0	0	2.53934
AT1G68640	0	0	-1.99704
AT1G68740	0	0	-3.76331
AT1G68795	0	0	1.99877
AT1G69260	0	0	3.57877
AT1G69310	0	0	5.30594
AT1G69400	0	0	-1.96176
AT1G69500	0	0	12.50372
AT1G69530	0	0	3.64952
AT1G69560	0	0	3.337295
AT1G69570	0	0	1.98847
AT1G69750	0	0	1.96089
AT1G69870	0	0	4.70662
AT1G69900	0	0	2.30294
AT1G70080	0	0	4.29149
AT1G70130	0	0	7.74541
AT1G70140	0	0	1.84725
AT1G70185	0	0	2.96516
AT1G70460	0	0	-2.062095
AT1G70500	0	0	3.48126
AT1G70510	0	0	-1.81708
AT1G70670	0	0	1.93269
AT1G70710	0	0	-2.10242
AT1G70840	0	0	-1.98326
AT1G71040	0	0	2.15288
AT1G71160	0	0	15.03058
AT1G71250	0	0	3.38759
AT1G71528	0	0	-1.83919
AT1G71691	0	0	-4.40572
AT1G71760	0	0	-2.053535
AT1G71770	0	0	2.2307
AT1G71930	0	0	2.22348333333333
AT1G72140	0	0	11.17477
AT1G72180	0	0	2.91182333333333
AT1G72430	0	0	2.10439
AT1G72490	0	0	-2.75393
AT1G72510	0	0	2.51689
AT1G72760	0	0	4.05218
AT1G73040	0	0	-4.5683
AT1G73100	0	0	-1.88513
AT1G73260	0	0	21.95892
AT1G73360	0	0	-2.153145
AT1G73480	0	0	5.14405
AT1G73590	0	0	-2.33204
AT1G73630	0	0	-4.32948
AT1G73690	0	0	-1.96501
AT1G73700	0	0	-2.71015
AT1G73780	0	0	2.94877
AT1G73880	0	0	2.34659
AT1G73890	0	0	4.71318
AT1G74000	0	0	57.2623
AT1G74020	0	0	2.64278
AT1G74110	0	0	2.12839
AT1G74130	0	0	4.24852
AT1G74140	0	0	2.43023
AT1G74430	0	0	1.83019
AT1G74810	0	0	-2.94834
AT1G74860	0	0	-1.82235
AT1G74890	0	0	-2.18925
AT1G74930	0	0	1.9999
